
VASEmethod[EllipsometerType=4 , CompleteEASE=5.13, AcqTime=9.900, ZoneAve=1, Acq. Parameters=DEFAULT.parms]
Angstroms
E	4400.000000	65.000000	17.160305	-34.444084	0.042317	0.245043
uR	4400.000000	65.000000	1.#INF00	1.000000
dPolE	4400.000000	65.000000	11.325194	0.419358
E	4420.000000	65.000000	17.437326	-34.021988	0.047811	0.274779
uR	4420.000000	65.000000	1.#INF00	1.000000
dPolE	4420.000000	65.000000	11.325194	0.419358
E	4440.000000	65.000000	17.673334	-33.348896	0.052636	0.301355
uR	4440.000000	65.000000	1.#INF00	1.000000
dPolE	4440.000000	65.000000	11.325194	0.419358
E	4460.000000	65.000000	17.984423	-32.904247	0.044384	0.251687
uR	4460.000000	65.000000	1.#INF00	1.000000
dPolE	4460.000000	65.000000	11.325194	0.419358
E	4480.000000	65.000000	18.213453	-32.428772	0.039541	0.223693
uR	4480.000000	65.000000	1.#INF00	1.000000
dPolE	4480.000000	65.000000	11.325194	0.419358
E	4500.000000	65.000000	18.472401	-31.824211	0.041917	0.236521
uR	4500.000000	65.000000	1.#INF00	1.000000
dPolE	4500.000000	65.000000	11.325194	0.419358
E	4520.000000	65.000000	18.716398	-31.285439	0.050970	0.284927
uR	4520.000000	65.000000	1.#INF00	1.000000
dPolE	4520.000000	65.000000	11.325194	0.419358
E	4540.000000	65.000000	18.960646	-30.774427	0.041818	0.232669
uR	4540.000000	65.000000	1.#INF00	1.000000
dPolE	4540.000000	65.000000	11.325194	0.419358
E	4560.000000	65.000000	19.251945	-29.859182	0.053281	0.271806
uR	4560.000000	65.000000	1.#INF00	1.000000
dPolE	4560.000000	65.000000	11.325194	0.419358
E	4580.000000	65.000000	19.592764	-29.488092	0.047813	0.242554
uR	4580.000000	65.000000	1.#INF00	1.000000
dPolE	4580.000000	65.000000	11.325194	0.419358
E	4600.000000	65.000000	19.781441	-28.962002	0.050748	0.255992
uR	4600.000000	65.000000	1.#INF00	1.000000
dPolE	4600.000000	65.000000	11.325194	0.419358
E	4620.000000	65.000000	20.006702	-28.321630	0.069832	0.352724
uR	4620.000000	65.000000	1.#INF00	1.000000
dPolE	4620.000000	65.000000	11.325194	0.419358
E	4640.000000	65.000000	20.288580	-27.852600	0.043410	0.217765
uR	4640.000000	65.000000	1.#INF00	1.000000
dPolE	4640.000000	65.000000	11.325194	0.419358
E	4660.000000	65.000000	20.555515	-27.161701	0.047070	0.237432
uR	4660.000000	65.000000	1.#INF00	1.000000
dPolE	4660.000000	65.000000	11.325194	0.419358
E	4680.000000	65.000000	20.776852	-26.535120	0.041813	0.218223
uR	4680.000000	65.000000	1.#INF00	1.000000
dPolE	4680.000000	65.000000	11.325194	0.419358
E	4700.000000	65.000000	21.029074	-26.128593	0.053025	0.262916
uR	4700.000000	65.000000	1.#INF00	1.000000
dPolE	4700.000000	65.000000	11.325194	0.419358
E	4720.000000	65.000000	21.254465	-25.472298	0.055462	0.280188
uR	4720.000000	65.000000	1.#INF00	1.000000
dPolE	4720.000000	65.000000	11.325194	0.419358
E	4740.000000	65.000000	21.500135	-24.567608	0.050122	0.247198
uR	4740.000000	65.000000	1.#INF00	1.000000
dPolE	4740.000000	65.000000	11.325194	0.419358
E	4760.000000	65.000000	21.775127	-24.210850	0.060398	0.296500
uR	4760.000000	65.000000	1.#INF00	1.000000
dPolE	4760.000000	65.000000	11.325194	0.419358
E	4780.000000	65.000000	21.999943	-23.509405	0.093606	0.458601
uR	4780.000000	65.000000	1.#INF00	1.000000
dPolE	4780.000000	65.000000	11.325194	0.419358
E	4800.000000	65.000000	22.255644	-22.973505	0.072725	0.356347
uR	4800.000000	65.000000	1.#INF00	1.000000
dPolE	4800.000000	65.000000	11.325194	0.419358
E	4820.000000	65.000000	22.476915	-22.417435	0.089125	0.437611
uR	4820.000000	65.000000	1.#INF00	1.000000
dPolE	4820.000000	65.000000	11.325194	0.419358
E	4840.000000	65.000000	22.749313	-21.326385	0.083280	0.402426
uR	4840.000000	65.000000	1.#INF00	1.000000
dPolE	4840.000000	65.000000	11.325194	0.419358
E	4860.000000	65.000000	23.115044	-21.041134	0.123778	0.597891
uR	4860.000000	65.000000	1.#INF00	1.000000
dPolE	4860.000000	65.000000	11.325194	0.419358
E	4880.000000	65.000000	23.228197	-20.827152	0.117505	0.575136
uR	4880.000000	65.000000	1.#INF00	1.000000
dPolE	4880.000000	65.000000	11.325194	0.419358
E	4900.000000	65.000000	23.557720	-19.904264	0.124721	0.614563
uR	4900.000000	65.000000	1.#INF00	1.000000
dPolE	4900.000000	65.000000	11.325194	0.419358
E	4920.000000	65.000000	23.681137	-19.326147	0.053214	0.256449
uR	4920.000000	65.000000	1.#INF00	1.000000
dPolE	4920.000000	65.000000	11.325194	0.419358
